date;"puechabon_air_temperature_average (°C)";"puechabon_soil_temperature (°C)"
	2012-02-01 00:00:00	;2.98471995800158;4.30668153621602
	2012-03-01 00:00:00	;11.703187782529;9.47149921594982
	2012-04-01 00:00:00	;11.425033255;10.7727255787037
	2012-05-01 00:00:00	;16.4095964806452;13.903604390681
	2012-06-01 00:00:00	;20.62510565;17.4724456018519
	2012-07-01 00:00:00	;22.3990729193548;19.1101288082437
	2012-08-01 00:00:00	;24.3442700322581;20.9175560035842
	2012-09-01 00:00:00	;18.7159042516667;17.9167523148148
	2012-10-01 00:00:00	;14.7988539032258;15.3101960125448
	2012-11-01 00:00:00	;9.563668805;11.0158368055556
	2012-12-01 00:00:00	;6.6723605016129;7.93052004928315
	2013-01-01 00:00:00	;5.28447496774194;6.44288250448029
	2013-02-01 00:00:00	;4.31228604821429;5.63474950396825
	2013-03-01 00:00:00	;7.76512037580645;7.1420120523416
	2013-04-01 00:00:00	;11.437950166129;9.87620960648148
	2013-05-01 00:00:00	;13.813626321875;12.1961869855967
	2013-06-01 00:00:00	;18.7426903833333;15.5764108796296
	2013-07-01 00:00:00	;24.1279430967742;19.5838508064516
	2013-08-01 00:00:00	;22.6292832903226;19.649208109319
	2013-09-01 00:00:00	;19.0583826166667;17.5835046296296
	2013-10-01 00:00:00	;15.6740263258161;16.0593125
	2013-11-01 00:00:00	;9.648761775;10.7109439814815
	2013-12-01 00:00:00	;7.17356443548387;7.9573604390681
	2014-01-01 00:00:00	;7.19446774193548;8.29763060035843
	2014-02-01 00:00:00	;7.36257142857143;7.73982254464286
	2014-03-01 00:00:00	;9.78024193548387;8.52727649853801
	2014-04-01 00:00:00	;13.8148333333333;11.9902326388889
	2014-05-01 00:00:00	;15.3867419354839;13.7898123079877
	2014-06-01 00:00:00	;20.75;17.5866030092593
	2014-07-01 00:00:00	;21.4216828225806;18.693486544841
	2014-08-01 00:00:00	;20.99452;19.017290546595
	2014-09-01 00:00:00	;19.0757;18.1393733813314
	2014-10-01 00:00:00	;16.4524193548387;16.4497435035842
	2014-11-01 00:00:00	;11.6987;12.7325949074074
	2014-12-01 00:00:00	;7.32832258064516;8.98195575955159
	2015-01-01 00:00:00	;6.37727419354839;7.2864456765233
	2015-02-01 00:00:00	;5.16035714285714;5.83529216269841
	2015-03-01 00:00:00	;10.1525967741935;8.90234386200717
	2015-04-01 00:00:00	;12.47595;11.4531990740741
	2015-05-01 00:00:00	;17.4923064516129;14.7663593618928
	2015-06-01 00:00:00	;21.55375;18.0807573302469
	2015-07-01 00:00:00	;24.913064516129;21.1527710573477
	2015-08-01 00:00:00	;21.6451612903226;19.3831821236559
	2015-09-01 00:00:00	;16.8988833333333;16.9729571759259
	2015-10-01 00:00:00	;12.727935483871;13.6170497311828
	2015-11-01 00:00:00	;10.2276388888889;12.165931712963
	2015-12-01 00:00:00	;9.47547916666667;10.5503841748481
	2016-01-01 00:00:00	;7.06925806451613;7.54432840501792
	2016-02-01 00:00:00	;8.00979310344828;7.92787931679846
	2016-03-01 00:00:00	;8.35725806451613;8.42108926286801
	2016-04-01 00:00:00	;12.4559827586207;13.1529211977935
	2016-05-01 00:00:00	;14.7901935483871;16.8831003584229
	2016-06-01 00:00:00	;20.3645;22.1207453703704
	2016-07-01 00:00:00	;23.418064516129;25.8715860215054
	2016-08-01 00:00:00	;22.8406451612903;24.5653181003584
	2016-09-01 00:00:00	;20.44305;20.5030578703704
	2016-10-01 00:00:00	;13.0748064516129;13.7604312275986
	2016-11-01 00:00:00	;9.78461666666667;10.5416465277778
	2016-12-01 00:00:00	;7.24243548387097;7.452208109319
	2017-01-01 00:00:00	;4.23509677419355;4.32590479390681
	2017-02-01 00:00:00	;8.868125;8.29944791666667
	2017-03-01 00:00:00	;11.3383548387097;10.5161135752688
	2017-04-01 00:00:00	;12.4138833333333;13.739462962963
	2017-05-01 00:00:00	;16.1086381290323;17.9012589605735
	2017-06-01 00:00:00	;22.2975;24.4359074074074
	2017-07-01 00:00:00	;23.3112903225806;25.5175313620072
	2017-08-01 00:00:00	;23.5501612903226;24.5634184587814
	2017-09-01 00:00:00	;17.51805;18.4399398148148
	2017-10-01 00:00:00	;15.6494516129032;15.6571715949821
	2017-11-01 00:00:00	;8.92923333333333;9.40706504629629
	2017-12-01 00:00:00	;5.18040322580645;5.60578113799283
